Date,Open,High,Low,Close,Volume
2017-03-08,9562.95,9767.04,9504.64,9679.57,3587198
2017-03-09,9679.57,9883.66,9650.42,9796.19,7949983
2017-03-10,9854.5,9854.5,9650.42,9650.42,3790420
2017-03-13,9621.26,9650.42,9504.64,9621.26,2363081
2017-03-14,9533.79,9621.26,9504.64,9562.95,3756755
2017-03-15,9504.64,9592.11,9475.48,9592.11,2020091
2017-03-16,9592.11,9650.42,9475.48,9533.79,3191095
2017-03-17,9533.79,9767.04,9504.64,9737.88,7967732
2017-03-20,9737.88,9796.19,9592.11,9767.04,5174488
2017-03-21,9796.19,10146.06,9796.19,10146.06,17161127
2017-03-22,10146.06,10291.83,10087.75,10146.06,15986659
2017-03-23,10146.06,10291.83,10029.44,10175.21,5926684
2017-03-24,10291.83,10437.61,10146.06,10437.61,14136329
2017-03-27,10495.92,10583.39,10291.83,10350.14,12369671
2017-03-28,10262.68,10379.3,10146.06,10146.06,5539154
2017-03-29,10175.21,10175.21,9971.12,10146.06,6910053
2017-03-30,10146.06,10408.46,10116.9,10350.14,9376103
2017-03-31,10350.14,10350.14,10146.06,10233.52,4120547
2017-04-03,10175.21,10233.52,10000.28,10000.28,5224016
2017-04-04,10087.75,10175.21,9941.97,10029.44,5420429
2017-04-05,10029.44,10116.9,9971.12,10000.28,5804424
2017-04-07,9971.12,10058.59,9796.19,9971.12,6972272
2017-04-10,10029.44,10058.59,9912.81,9912.81,5505114
2017-04-11,9912.81,9941.97,9767.04,9912.81,5615728
2017-04-12,9912.81,10029.44,9796.19,9912.81,5612367
2017-04-13,9854.5,9971.12,9796.19,9854.5,7078547
2017-04-14,9737.88,9941.97,9592.11,9941.97,7012437
2017-04-17,9912.81,9941.97,9562.95,9562.95,4648461
2017-04-18,9562.95,9621.26,9446.33,9621.26,5821213
2017-04-19,9621.26,9621.26,9504.64,9504.64,3774161
2017-04-20,9504.64,9854.5,9417.17,9679.57,5619587
2017-04-21,9767.04,9854.5,9621.26,9650.42,3982339
2017-04-24,9621.26,9679.57,9504.64,9533.79,1569247
2017-04-25,9562.95,9621.26,9446.33,9533.79,3569825
2017-04-26,9504.64,9767.04,9417.17,9621.26,5416434
2017-04-27,9621.26,9737.88,9592.11,9679.57,2238353
2017-04-28,9504.64,9737.88,9504.64,9679.57,6953220
2017-05-03,9679.57,9796.19,9621.26,9679.57,3947755
2017-05-04,9679.57,9941.97,9592.11,9796.19,6522080
2017-05-05,9796.19,9796.19,9562.95,9650.42,4558666
2017-05-08,9708.73,9708.73,9504.64,9621.26,4716339
2017-05-09,9562.95,9737.88,9533.79,9679.57,6182486
2017-05-10,9679.57,10087.75,9679.57,9971.12,11462840
2017-05-11,9971.12,10058.59,9912.81,9912.81,5897272
2017-05-12,9912.81,10087.75,9854.5,9883.66,5595509
2017-05-15,9854.5,9883.66,9737.88,9854.5,5478807
2017-05-16,9912.81,9941.97,9737.88,9854.5,6101196
