Date,Open,High,Low,Close,Volume
2017-08-24,17356.41,17502.88,17283.17,17466.26,1204885
2017-08-25,17502.88,17521.19,17393.03,17393.03,994473
2017-08-28,17319.79,17429.64,17301.48,17429.64,1678187
2017-08-29,17393.03,17612.73,17374.72,17484.57,2198565
2017-08-30,17447.95,17539.49,17411.34,17502.88,855274
2017-08-31,17502.88,17869.05,17502.88,17759.2,2960390
2017-09-01,17795.81,17814.12,17685.96,17795.81,713340
2017-09-05,17795.81,17795.81,17667.65,17759.2,1187650
2017-09-06,17740.89,17740.89,17502.88,17649.34,1355606
2017-09-07,17576.11,17685.96,17539.49,17539.49,1327359
2017-09-08,17576.11,17576.11,17466.26,17466.26,1486230
2017-09-11,17466.26,17649.35,17319.79,17338.1,2318654
2017-09-12,17393.03,17612.73,17356.41,17612.73,2266509
2017-09-13,17685.96,18088.75,17685.96,17850.74,5162919
2017-09-14,17942.28,17942.28,17704.27,17704.27,2336625
2017-09-15,17685.96,17759.19,17576.11,17649.34,2109175
2017-09-18,17704.27,17722.58,17576.11,17704.27,2133095
2017-09-19,17759.2,17887.36,17722.58,17722.58,2308057
2017-09-20,17814.12,17850.74,17704.27,17814.12,1676382
2017-09-21,17905.66,18161.98,17850.74,18088.75,7309082
2017-09-22,18161.98,18290.14,18088.75,18107.06,4232727
2017-09-25,18216.91,18216.91,17887.36,17887.36,1978096
2017-09-26,17887.36,17942.28,17759.2,17942.28,2333333
2017-09-27,17942.28,18088.75,17832.43,17942.28,2306731
2017-09-28,17942.28,18033.82,17722.58,17923.97,2055938
2017-09-29,17905.66,17942.28,17795.81,17850.74,1050205
2017-10-02,17850.74,17923.97,17594.42,17649.34,24306200
2017-10-03,17649.35,17649.35,17447.95,17521.19,2888546
2017-10-04,17539.49,17649.35,17502.88,17594.42,1376344
2017-10-05,17722.58,17923.97,17576.11,17685.96,1800796
2017-10-06,17685.96,17869.05,17685.96,17850.74,1513234
2017-10-09,17942.28,17942.28,17795.81,17869.04,1555369
2017-10-10,17850.74,18052.13,17850.74,18052.13,3277952
2017-10-11,18088.75,18491.53,18052.13,18271.83,7839048
2017-10-12,18308.45,18821.09,18308.45,18674.62,5321926
2017-10-13,18747.85,18784.47,18528.15,18747.85,2864093
2017-10-16,18674.62,19040.79,18638.0,18821.09,3548763
2017-10-17,18857.7,18857.7,18638.0,18857.7,2286632
2017-10-18,18821.09,19004.17,18491.54,18491.54,3284645
