Date,Open,High,Low,Close,Volume
2022-05-10,16900.59,17919.25,16900.59,17780.35,2177621
2022-05-11,18104.46,18266.53,17734.04,18266.53,7029465
2022-05-12,18058.16,18197.07,16993.2,16993.2,2865652
2022-05-13,16877.44,17440.02,15814.78,15814.78,2465422
2022-05-16,15689.76,16877.44,14720.87,15971.06,5476440
2022-05-17,15939.8,16721.16,15252.2,16627.4,6175492
2022-05-18,16877.44,16908.69,16252.35,16627.4,2045766
2022-05-19,15752.27,16439.87,15752.27,16127.33,4857277
2022-05-20,16127.33,16314.85,15939.8,16158.58,5980898
2022-05-23,16252.35,16252.35,15502.24,15502.24,1232008
2022-05-24,15283.45,15939.8,15095.93,15939.8,1802734
2022-05-25,15939.8,16471.13,15939.8,16471.13,1874198
2022-05-26,16564.89,16564.89,16283.6,16377.36,1121091
2022-05-27,16408.62,16814.93,16283.6,16783.67,2893081
2022-05-30,16814.93,17064.96,16752.42,17002.45,1403015
2022-05-31,17033.71,17033.71,16627.4,16752.42,2514843
2022-06-01,16721.16,16939.94,16502.38,16564.89,1139947
2022-06-02,16564.89,16721.16,16283.6,16439.87,1056788
2022-06-03,16439.87,16502.38,16158.58,16314.86,889853
2022-06-06,16314.85,16346.11,16127.33,16346.11,13192543
2022-06-07,16346.11,16377.36,15877.29,16252.34,1060579
2022-06-08,16564.89,16877.44,16252.35,16658.66,8590091
2022-06-09,16752.42,16752.42,16439.87,16564.89,534781
2022-06-10,16314.85,16658.65,16283.6,16283.6,853490
2022-06-13,15658.51,15814.78,15158.44,15158.44,2664088
2022-06-14,15127.18,15127.18,14127.04,14127.04,3087253
2022-06-15,14064.53,14127.04,13189.4,13751.99,7981036
2022-06-16,14002.02,14377.08,13814.49,13877.0,2524249
2022-06-17,13564.46,13564.46,12908.11,12908.11,7546638
2022-06-20,12908.11,13501.95,12032.99,12064.24,5985531
2022-06-21,11501.66,12126.75,11251.62,11251.62,15183134
2022-06-22,11751.7,12032.99,11376.64,12032.99,19002857
2022-06-23,12283.02,12720.58,12189.26,12720.58,2431305
2022-06-24,12939.37,12970.62,12658.08,12876.86,1951699
2022-06-27,12876.86,12970.62,12626.82,12939.37,13949721
2022-06-28,13064.39,13814.49,12939.37,13814.49,2462333
2022-06-29,13877.0,14752.13,13626.97,14002.02,3350644
2022-06-30,14033.27,14252.06,13439.44,13439.44,2197960
2022-07-01,13439.44,14377.07,12626.82,14220.8,3273143
2022-07-04,14439.59,15189.69,14439.59,15189.69,6366295
2022-07-05,15627.26,15877.29,15064.67,15064.67,4400274
2022-07-06,14564.6,15314.71,14564.6,15064.67,2673495
2022-07-07,15189.69,15846.04,14502.09,15689.76,4385111
2022-07-08,15908.55,16096.07,15627.25,15658.51,2560473
2022-07-11,15127.18,15502.24,14814.64,14939.66,3496239
2022-07-12,14845.89,15564.75,14783.38,15189.69,2607366
2022-07-13,15314.71,15752.28,15002.17,15189.69,2129163
2022-07-14,15095.93,15314.71,14939.66,15283.46,2449978
2022-07-15,15283.46,15752.27,15158.44,15158.44,5650396
2022-07-18,15189.69,15408.47,15158.44,15377.22,1945661
2022-07-19,15439.73,15439.73,15095.93,15189.69,1537378
2022-07-20,15596.0,15627.26,15377.22,15533.49,2934920
2022-07-21,15658.51,15908.55,15627.26,15689.76,2677707
2022-07-22,15908.55,16533.64,15721.02,16377.36,6150219
2022-07-25,16252.35,16252.35,15939.8,16096.07,2082551
2022-07-26,16064.82,16346.11,15939.8,16033.56,3069703
2022-07-27,15939.8,16064.82,15752.27,16033.56,1147065
2022-07-28,16283.6,16533.64,16064.82,16533.64,3974442
2022-07-29,16564.89,17064.96,16533.64,16627.4,12264640
2022-08-01,16564.89,16721.16,16439.87,16658.66,9078683
2022-08-02,16877.44,16971.2,16596.15,16627.4,10240493
2022-08-03,16627.4,16627.4,16314.86,16377.36,3980760
2022-08-04,16533.64,16533.64,16252.35,16314.86,4035655
2022-08-05,16252.34,16252.34,16033.56,16221.09,3444431
2022-08-08,16127.33,16439.87,16127.33,16346.11,4705925
2022-08-09,16439.87,16439.87,16189.84,16283.6,2312386
2022-08-10,16252.34,16314.86,16189.84,16252.34,1911404
2022-08-11,16377.36,16439.87,15939.8,16033.56,3289429
2022-08-12,16189.84,16189.84,15877.29,16127.33,2492519
2022-08-15,16252.35,16596.14,16127.33,16408.62,3299257
2022-08-16,16439.87,16721.16,16314.86,16502.38,4769807
2022-08-17,16502.38,16564.89,16346.11,16346.11,3281707
2022-08-18,16314.86,16533.64,16252.34,16252.34,3873634
2022-08-19,16189.84,16377.37,16064.82,16064.82,3282128
2022-08-22,16127.33,16127.33,15408.47,15627.25,3514912
2022-08-23,15439.73,15752.27,15345.97,15752.27,2979567
2022-08-24,15846.04,15971.06,15689.76,15689.76,1543555
2022-08-25,15877.29,16158.58,15752.28,16064.82,3364824
